query,recipe_id,recipe_name,url
steak,51901,Thai Beef Salad Wraps,https://www.food.com/recipe/thai-beef-salad-wraps-240993
steak,56298,Steak Sticks,https://www.food.com/recipe/steak-sticks-127758
steak,50061,Grilled Halibut,https://www.food.com/recipe/grilled-halibut-284357
steak,40428,Steak Chili,https://www.food.com/recipe/steak-chili-459152
steak,975,Oven Swiss Steak,https://www.food.com/recipe/oven-swiss-steak-43718
steak,2892,Outrageous Ham Steak Sauce,https://www.food.com/recipe/outrageous-ham-steak-sauce-185917
steak,55409,Pepper Steak,https://www.food.com/recipe/pepper-steak-152668
steak,18398,Christine's Hawaiian Pork Steaks,https://www.food.com/recipe/christines-hawaiian-pork-steaks-361791
steak,8499,Steak Creole,https://www.food.com/recipe/steak-creole-45060
steak,25692,Rick's Kentucky Bourbon Steak,https://www.food.com/recipe/ricks-kentucky-bourbon-steak-325171
steak,54554,Easy Swiss Steak,https://www.food.com/recipe/easy-swiss-steak-175431
steak,38078,Korean Grilled Beef Skewers,https://www.food.com/recipe/korean-grilled-beef-skewers-503047
steak,19348,Crock Pot Smothered Steak,https://www.food.com/recipe/crock-pot-smothered-steak-41270
steak,52582,Easy Marinated London Broil or Flank Steak,https://www.food.com/recipe/easy-marinated-london-broil-or-flank-steak-225330
steak,8748,Grilled Red Chili Steak,https://www.food.com/recipe/grilled-red-chili-steak-371547
steak,30521,Steak on a Stick,https://www.food.com/recipe/steak-on-a-stick-530857
steak,32725,Copycat Mccormick Swiss Steak Bag and Seasoning,https://www.food.com/recipe/copycat-mccormick-swiss-steak-bag-and-seasoning-482166
steak,9879,Spoon Tender Round Steak,https://www.food.com/recipe/spoon-tender-round-steak-57983
steak,9017,Swiss Steak (Crock Pot),https://www.food.com/recipe/swiss-steak-crock-pot-298044
steak,9216,Hawaiian Ham Steaks,https://www.food.com/recipe/hawaiian-ham-steaks-242549
steak,30498,Barbecued Beef (crock Pot),https://www.food.com/recipe/barbecued-beef-crock-pot-57327
steak,49434,Classic Nantucket-Style Grilled Fish Steaks,https://www.food.com/recipe/classic-nantucket-style-grilled-fish-steaks-298925
steak,49586,Swordfish Steaks With Fruit Salsa,https://www.food.com/recipe/swordfish-steaks-with-fruit-salsa-295910
steak,24976,Sarasota's Asian Penne  Steak and Arugula Salad,https://www.food.com/recipe/sarasotas-asian-penne-steak-and-arugula-salad-389376
steak,40527,Chinese Pepper Steak,https://www.food.com/recipe/chinese-pepper-steak-456673
steak,19269,Spicy Steak Marinade,https://www.food.com/recipe/spicy-steak-marinade-25452
steak,21000,Honey Lime Tuna Steaks,https://www.food.com/recipe/honey-lime-tuna-steaks-128392
steak,35709,Chinese Pepper Steak,https://www.food.com/recipe/chinese-pepper-steak-59328
steak,26574,Mama's Vegetable Steak,https://www.food.com/recipe/mamas-vegetable-steak-25214
steak,19033,Oven Delicious Pork Steaks,https://www.food.com/recipe/oven-delicious-pork-steaks-194699
steak,23878,Crock Pot Steak and Chili Roll-Ups,https://www.food.com/recipe/crock-pot-steak-and-chili-roll-ups-64569
steak,40188,Steak Marinade,https://www.food.com/recipe/steak-marinade-463985
steak,36100,Texas Road House Steak Rub,https://www.food.com/recipe/texas-road-house-steak-rub-535816
steak,20369,Busy Day Beef Pot Pie,https://www.food.com/recipe/busy-day-beef-pot-pie-43591
steak,27273,Beef Steak Provencale,https://www.food.com/recipe/beef-steak-provencale-18562
steak,24992,Fajita Pasta,https://www.food.com/recipe/fajita-pasta-388365
steak,44161,Black Pepper Tea Rub for Steaks,https://www.food.com/recipe/black-pepper-tea-rub-for-steaks-396588
steak,4585,Easy Roasted Potato Crisps,https://www.food.com/recipe/easy-roasted-potato-crisps-184034
steak,38082,Grilled Tuna With Strawberry Kiwi Salsa,https://www.food.com/recipe/grilled-tuna-with-strawberry-kiwi-salsa-502762
steak,26179,South Beach Diet Beef and Bean Lettuce Wraps,https://www.food.com/recipe/south-beach-diet-beef-and-bean-lettuce-wraps-287105
steak,38575,Steak Marinade,https://www.food.com/recipe/steak-marinade-493616
steak,22698,Herb-crusted Halibut,https://www.food.com/recipe/herb-crusted-halibut-118688
steak,43127,Food Network Oyster Sauce Stir Fry,https://www.food.com/recipe/food-network-oyster-sauce-stir-fry-414138
steak,33960,Healthy Tuna Steak  Rice and Veg,https://www.food.com/recipe/healthy-tuna-steak-rice-and-veg-173439
apple,49504,Apple Butter,https://www.food.com/recipe/apple-butter-297253
apple,40101,Prairiemiss Apple Salad,https://www.food.com/recipe/prairiemiss-apple-salad-46572
apple,31911,Apple Surprise,https://www.food.com/recipe/apple-surprise-184917
apple,5080,Not My Mom's Carrot/Raisin/Apple Salad,https://www.food.com/recipe/not-my-moms-carrot-raisin-apple-salad-65410
apple,36950,Slow Cooker Pork &amp; Apples,https://www.food.com/recipe/slow-cooker-pork-apples-520707
apple,28710,Gluten Free Cinna-Baked Apples,https://www.food.com/recipe/gluten-free-cinna-baked-apples-389745
apple,33197,Apple Oatmeal Shake,https://www.food.com/recipe/apple-oatmeal-shake-360767
apple,12602,Apple Zinger Juice,https://www.food.com/recipe/apple-zinger-juice-211061
apple,37247,Baked Apples With Maple and Granola,https://www.food.com/recipe/baked-apples-with-maple-and-granola-516344
apple,28645,Baked Apples and Cranberry Sauce,https://www.food.com/recipe/baked-apples-and-cranberry-sauce-48441
apple,15086,Apple Cinnamon Oatmeal,https://www.food.com/recipe/apple-cinnamon-oatmeal-516351
apple,46662,Our Famous Apple Butter - Sugar Free,https://www.food.com/recipe/our-famous-apple-butter-sugar-free-352213
apple,23632,Big Apple,https://www.food.com/recipe/big-apple-8822
apple,48057,Apple Celery Juice (Cold Fighter),https://www.food.com/recipe/apple-celery-juice-cold-fighter-326074
apple,50317,Roasted Apple Butter,https://www.food.com/recipe/roasted-apple-butter-278368
apple,41063,Fried Apples,https://www.food.com/recipe/fried-apples-446555
apple,49574,Easy Spiced Apples,https://www.food.com/recipe/easy-spiced-apples-296089
apple,22642,Baked Caramel Apples,https://www.food.com/recipe/baked-caramel-apples-131001
apple,54414,Campfire Caramel Apples,https://www.food.com/recipe/campfire-caramel-apples-179453
apple,25587,Chef-Boy-I-Be-Illinois' Maple Stewed Apples,https://www.food.com/recipe/chef-boy-i-be-illinois-maple-stewed-apples-333949
apple,52867,Sugar Free Applesauce,https://www.food.com/recipe/sugar-free-applesauce-218249
apple,56481,Oven Apple Butter,https://www.food.com/recipe/oven-apple-butter-122976
apple,21493,Pink Applesauce,https://www.food.com/recipe/pink-applesauce-465224
apple,11643,Apple Pie Shake,https://www.food.com/recipe/apple-pie-shake-390423
apple,13792,Apple Pumpkin Dessert,https://www.food.com/recipe/apple-pumpkin-dessert-256456
apple,22767,Stuffed Whole Apple Crisp,https://www.food.com/recipe/stuffed-whole-apple-crisp-101302
apple,24476,Orange and Green Apple Spa Water,https://www.food.com/recipe/orange-and-green-apple-spa-water-443231
apple,53968,Crock Pot Caramel Apples,https://www.food.com/recipe/crock-pot-caramel-apples-190334
apple,40837,Maple Baked Apples,https://www.food.com/recipe/maple-baked-apples-451247
apple,23141,Stuffed Apples,https://www.food.com/recipe/stuffed-apples-194693
apple,39634,Black Currant-Apple Iced Tea,https://www.food.com/recipe/black-currant-apple-iced-tea-474185
apple,56594,Amish Boiled Apple Dumplings,https://www.food.com/recipe/amish-boiled-apple-dumplings-119899
apple,32249,&Auml;ppelsoppa (Apple Soup),https://www.food.com/recipe/ppelsoppa-apple-soup-131553
apple,10218,Green Apple Sorbet,https://www.food.com/recipe/green-apple-sorbet-206436
apple,5697,Crock Pot Caramel Apples,https://www.food.com/recipe/crock-pot-caramel-apples-16483
apple,20707,Roasted Apples With Fig &amp; Hazelnut Stuffing,https://www.food.com/recipe/roasted-apples-with-fig-hazelnut-stuffing-152721
apple,2843,Basic Applesauce,https://www.food.com/recipe/basic-applesauce-9270
apple,11659,Apple Orchard Punch,https://www.food.com/recipe/apple-orchard-punch-387712
apple,15772,Apple Toasts.,https://www.food.com/recipe/apple-toasts-215953
apple,15976,Ontario Baked Apples,https://www.food.com/recipe/ontario-baked-apples-122109
apple,17821,Baked Apples With Honey (Belarus),https://www.food.com/recipe/baked-apples-with-honey-belarus-475378
apple,4760,Apple Orchard Punch,https://www.food.com/recipe/apple-orchard-punch-195679
apple,30709,Cinnamon-Roasted Apples,https://www.food.com/recipe/cinnamon-roasted-apples-433643
apple,29352,Camping Sweet Roasted Apples,https://www.food.com/recipe/camping-sweet-roasted-apples-53560
apple,4968,Apple Juice Cinnamon Oatmeal,https://www.food.com/recipe/apple-cinnamon-oatmeal-84082
apple,20683,Homemade Applesauce,https://www.food.com/recipe/homemade-applesauce-164938
apple,809,Dried Apple Pie,https://www.food.com/recipe/dried-apple-pie-30664
apple,37142,Baked Granny Smith Apple (For One),https://www.food.com/recipe/baked-granny-smith-apple-for-one-518010
apple,15650,Caramel Apples,https://www.food.com/recipe/caramel-apples-254579
apple,10315,Maple-Stewed Apples,https://www.food.com/recipe/maple-stewed-apples-137934
apple,52209,Quick N' Easy ( Also Very Yummy!) Baked Apples,https://www.food.com/recipe/quick-n-easy-also-very-yummy-baked-apples-234262
apple,11620,Applesauce,https://www.food.com/recipe/applesauce-395732
apple,30201,Apple Crisp,https://www.food.com/recipe/apple-crisp-43288
apple,17885,Croatian Apple Sauce (From1888.),https://www.food.com/recipe/croatian-apple-sauce-from1888-465776
apple,42727,Brandy or Jack Daniels Baked Apples,https://www.food.com/recipe/brandy-or-jack-daniels-baked-apples-420672
apple,46174,Apple Crumble,https://www.food.com/recipe/apple-crumble-361189
apple,56557,Baked Cinnamon Apple,https://www.food.com/recipe/baked-cinnamon-apple-120489
apple,37685,Sparkling Apple Cider Sangria,https://www.food.com/recipe/sparkling-apple-cider-sangria-509788
apple,6554,Baked Apple with Maple Yogurt Sauce,https://www.food.com/recipe/baked-apple-with-maple-yogurt-sauce-7494
apple,32947,Caramel Apples,https://www.food.com/recipe/caramel-apples-125811
apple,12907,Honey-Baked Apples,https://www.food.com/recipe/honey-baked-apples-140203
apple,39400,Apple Flowers,https://www.food.com/recipe/apple-flowers-478516
apple,43131,Walking Safari Salad,https://www.food.com/recipe/walking-safari-salad-414172
apple,51417,Candied Cinnamon Apples,https://www.food.com/recipe/candied-cinnamon-apples-252579
apple,47388,Carrot Apple Salad,https://www.food.com/recipe/carrot-apple-salad-338513
apple,56129,Hete Bliksem or Hot Lightning,https://www.food.com/recipe/hete-bliksem-or-hot-lightning-13136
apple,30663,Spinach Apple Salad,https://www.food.com/recipe/spinach-apple-salad-447092
apple,29899,Baked Apple,https://www.food.com/recipe/baked-apple-209550
apple,10089,Baked Cinnamon Apples,https://www.food.com/recipe/baked-cinnamon-apples-326385
apple,27707,Peanut Butter Apple Treat,https://www.food.com/recipe/peanut-butter-apple-treat-149559
apple,17876,Skippy Apple Crumble,https://www.food.com/recipe/skippy-apple-crumble-466551
apple,38073,Grandma's Apple Dumplings,https://www.food.com/recipe/grandmas-apple-dumplings-502943
apple,31222,Farmhouse Cranberry Applesauce for the Holiday Table,https://www.food.com/recipe/farmhouse-cranberry-applesauce-for-the-holiday-table-318549
apple,12315,Cranberry-Apple Spritzer,https://www.food.com/recipe/cranberry-apple-spritzer-269536
apple,33720,Vegan Apple Cobbler,https://www.food.com/recipe/vegan-apple-cobbler-68416
apple,21056,Apple Custard,https://www.food.com/recipe/apple-custard-90902
apple,50950,Apple Cider Syrup,https://www.food.com/recipe/apple-cider-syrup-263170
apple,39765,Fbd Apple-Almond Oatmeal,https://www.food.com/recipe/fbd-apple-almond-oatmeal-471980
apple,23177,Swedish Baked Apples With Almond Paste Filling,https://www.food.com/recipe/swedish-baked-apples-with-almond-paste-filling-136262
apple,47154,Apple Dumplings,https://www.food.com/recipe/apple-dumplings-342812
apple,19986,Apple Crunch,https://www.food.com/recipe/apple-crunch-105116
apple,45670,Apple and Chocolate Pie,https://www.food.com/recipe/apple-and-chocolate-pie-370821
apple,29368,Apple Pudding,https://www.food.com/recipe/apple-pudding-43927
apple,14314,Apple Cinnamon Oatmeal Porridge,https://www.food.com/recipe/apple-cinnamon-oatmeal-porridge-256020
apple,48287,Apple Explosion (Apple Sauce),https://www.food.com/recipe/apple-explosion-apple-sauce-321360
apple,47848,Ginger Baked Apples Stuffed With Raisins and Toasted Walnuts,https://www.food.com/recipe/ginger-baked-apples-stuffed-with-raisins-and-toasted-walnuts-329731
apple,48242,Weight Watchers Simple Apple Salad - 3 Points,https://www.food.com/recipe/weight-watchers-simple-apple-salad-3-points-322365
apple,23779,Sauteed Apple Rings,https://www.food.com/recipe/sauteed-apple-rings-72812
apple,53511,Apple Cranberry Superb Sauce,https://www.food.com/recipe/apple-cranberry-superb-sauce-201958
apple,34703,4 Minute Microwave Apricot Apples,https://www.food.com/recipe/4-minute-microwave-apricot-apples-98124
apple,43320,Baked Apples With Caramel Oat Filling,https://www.food.com/recipe/baked-apples-with-caramel-oat-filling-410727
apple,2246,Baked Apples With Apricots and Cashews,https://www.food.com/recipe/baked-apples-with-apricots-and-cashews-116439
apple,27480,Light Apple Cake,https://www.food.com/recipe/light-apple-cake-167938
apple,6794,Apple Sunrise Punch,https://www.food.com/recipe/apple-sunrise-punch-399189
apple,41599,Favourite Apple Butter,https://www.food.com/recipe/favourite-apple-butter-438544
apple,12735,Apple Puree/Applesauce &amp; Real Apple Juice (No Added Sugar),https://www.food.com/recipe/apple-puree-applesauce-real-apple-juice-no-added-sugar-180136
apple,47538,Apple Chutney,https://www.food.com/recipe/apple-chutney-335748
apple,2105,Southern Crock Pot Apple Butter,https://www.food.com/recipe/crock-pot-apple-butter-70016
apple,10190,Baked Apples (With Chopped Hazelnuts),https://www.food.com/recipe/baked-apples-with-chopped-hazelnuts-237045
apple,28719,No Sugar Apple Pie,https://www.food.com/recipe/no-sugar-apple-pie-38007
apple,2992,Healthy Low Fat Apple and Oatmeal Muffins,https://www.food.com/recipe/healthy-low-fat-apple-and-oatmeal-muffins-170357
apple,1587,Russian Apple Pie,https://www.food.com/recipe/russian-apple-pie-114210
apple,19447,Cinnamon Breakfast Apples,https://www.food.com/recipe/cinnamon-breakfast-apples-24565
apple,11853,Simple Baked Apples,https://www.food.com/recipe/simple-baked-apples-354844
apple,55832,Apple Pudding,https://www.food.com/recipe/apple-pudding-14088
apple,23231,Hot Buttered Apples,https://www.food.com/recipe/hot-buttered-apples-25583
apple,23615,Alexis Apple Crunch,https://www.food.com/recipe/alexis-apple-crunch-88443
apple,25558,Apple Crisp,https://www.food.com/recipe/apple-crisp-33685
apple,350,Apple Bites,https://www.food.com/recipe/apple-bites-117194
apple,21094,Apple Bake,https://www.food.com/recipe/apple-bake-71130
orange,36348,Low-Fat Orange Dessert Cups,https://www.food.com/recipe/low-fat-orange-dessert-cups-53108
orange,18146,Fresh Navel Orange and Vodka Cocktail : Refreshing!,https://www.food.com/recipe/fresh-navel-orange-and-vodka-cocktail-refreshing-420967
orange,38885,Orange Sauce,https://www.food.com/recipe/orange-sauce-488654
orange,53187,Fluffy Orange Syllabub,https://www.food.com/recipe/fluffy-orange-syllabub-209753
orange,3871,Orange Sorbet,https://www.food.com/recipe/orange-sorbet-164553
orange,50623,Triple Orange Jello,https://www.food.com/recipe/triple-orange-jello-270863
orange,11705,Orange-Creamsicle Cooler,https://www.food.com/recipe/orange-creamsicle-cooler-381269
orange,4312,Cinnamony Sweet Moroccan Orange Salad,https://www.food.com/recipe/cinnamony-sweet-moroccan-orange-salad-539182
orange,6793,Cinnamon Oranges,https://www.food.com/recipe/cinnamon-oranges-401854
orange,4938,Fresh Orange Rice,https://www.food.com/recipe/fresh-orange-rice-142979
orange,22211,Yogurt and Orange Drink,https://www.food.com/recipe/yogurt-and-orange-drink-237853
orange,27192,Orange Potion Punch,https://www.food.com/recipe/orange-potion-punch-191321
orange,55835,Dark Chocolate Covered Candied Orange Peels,https://www.food.com/recipe/dark-chocolate-covered-candied-orange-peels-140697
orange,27334,Orange Sherbet Salad,https://www.food.com/recipe/orange-sherbet-salad-181736
orange,55609,Orange Dreamsicle Punch,https://www.food.com/recipe/orange-dreamsicle-punch-147270
orange,24996,Cinnamon Orange,https://www.food.com/recipe/cinnamon-orange-388411
orange,13198,Any Time Orange Smoothie,https://www.food.com/recipe/any-time-orange-smoothie-318263
orange,153,Easy Orange Marmalade,https://www.food.com/recipe/easy-orange-marmalade-78925
orange,30363,Mandarin Orange Dessert,https://www.food.com/recipe/mandarin-orange-dessert-77909
orange,40087,Orange Dessert,https://www.food.com/recipe/orange-dessert-465823
orange,20590,Orange Sherbet Jello,https://www.food.com/recipe/orange-sherbet-jello-230692
orange,11730,Mandarin Orange Jello,https://www.food.com/recipe/mandarin-orange-jello-376403
orange,31518,Simple Oranges,https://www.food.com/recipe/simple-oranges-259276
orange,28260,Non-Alcoholic  Punch - Great for New Year's Eve,https://www.food.com/recipe/non-alcoholic-punch-great-for-new-years-eve-100784
orange,44611,Orange Granita in Orange Cups,https://www.food.com/recipe/orange-granita-in-orange-cups-389372
orange,24157,2 Ingerdient Orange Slushies,https://www.food.com/recipe/2-ingerdient-orange-slushies-490759
orange,4779,Refreshing Fresh Fruit Salad,https://www.food.com/recipe/refreshing-fresh-fruit-salad-108275
orange,56006,Orange Butter Syrup,https://www.food.com/recipe/orange-butter-syrup-134904
orange,47742,Sugar Free Orange Salad Mold,https://www.food.com/recipe/sugar-free-orange-salad-mold-331879
orange,7196,Monkey Shake,https://www.food.com/recipe/monkey-shake-202306
orange,7487,Orange Salmon,https://www.food.com/recipe/orange-salmon-257337
orange,14316,Chinese Black Rice Orange and Avocado Salad,https://www.food.com/recipe/chinese-black-rice-orange-and-avocado-salad-256984
orange,6046,Orange Cream Slush,https://www.food.com/recipe/orange-cream-slush-303023
orange,39699,Orange Creamsicle Cocktail,https://www.food.com/recipe/orange-creamsicle-cocktail-473111
orange,11100,Morir Sonando Spanish Orange Shake,https://www.food.com/recipe/morir-sonando-spanish-orange-shake-483719
orange,13039,Orange Emeril,https://www.food.com/recipe/orange-emeril-105939
orange,39450,Three Orange Strawberry  Salad,https://www.food.com/recipe/three-orange-strawberry-salad-477776
orange,49292,Orange Pineapple Cooler,https://www.food.com/recipe/orange-pineapple-cooler-301352
orange,29178,Muriel's Orange Jello Dessert,https://www.food.com/recipe/muriels-orange-jello-dessert-115834
orange,8715,Orange Rice,https://www.food.com/recipe/orange-rice-380730
orange,43879,Orange Baked Sweet Potatoes,https://www.food.com/recipe/orange-baked-sweet-potatoes-401178
orange,35349,Mandarin Orange Dessert,https://www.food.com/recipe/mandarin-orange-dessert-74432
orange,4456,Jack-O'-Lantern Oranges,https://www.food.com/recipe/jack-o-lantern-oranges-322851
orange,54768,Carrot  Apple. Orange,https://www.food.com/recipe/carrot-apple-orange-168669
orange,40501,Ginger Orange Mocktails,https://www.food.com/recipe/ginger-orange-mocktails-457442
orange,23678,Cool Mandarin Dessert,https://www.food.com/recipe/cool-mandarin-dessert-84297
orange,25922,Orange Slice Jello Shots,https://www.food.com/recipe/orange-slice-jello-shots-307319
orange,13376,Orange Oatmeal,https://www.food.com/recipe/orange-oatmeal-161499
orange,49817,Orange Jello Fluff,https://www.food.com/recipe/orange-jello-fluff-290054
orange,7375,Strawberries and Oranges in Syrup,https://www.food.com/recipe/strawberries-and-oranges-in-syrup-120303
orange,30705,Broccoli  Sweet Red Pepper  And Oranges,https://www.food.com/recipe/broccoli-sweet-red-pepper-and-oranges-43309
orange,53335,For Kids: Daisy in a Pot Salad,https://www.food.com/recipe/for-kids-daisy-in-a-pot-salad-206505
orange,38128,Yogurt With Mandarin Oranges,https://www.food.com/recipe/yogurt-with-mandarin-oranges-502098
orange,52393,Orange Jelly,https://www.food.com/recipe/orange-jelly-230164
orange,21273,Orange Sherbet Salad,https://www.food.com/recipe/orange-sherbet-salad-84374
orange,29915,Oranges in Orange Syrup,https://www.food.com/recipe/oranges-in-orange-syrup-199583
orange,18293,Sunflower Orange Spinach Salad,https://www.food.com/recipe/sunflower-orange-spinach-salad-386214
orange,51695,Raspberry Orange Sunrises,https://www.food.com/recipe/raspberry-orange-sunrises-246085
orange,16302,Frozen Orange Dessert,https://www.food.com/recipe/frozen-oranges-285547
orange,45937,Orange and Carrot Salad,https://www.food.com/recipe/orange-and-carrot-salad-365656
orange,55386,Blood-Orange Rum Punch,https://www.food.com/recipe/blood-orange-rum-punch-152993
orange,43095,Unbelievable Orange Fluff Salad,https://www.food.com/recipe/unbelievable-orange-fluff-salad-414614
orange,43898,Citrus Pasta Salad,https://www.food.com/recipe/citrus-pasta-salad-401022
orange,13986,Orange Tomato Cucumber Salad With Orange and Maple Dressing,https://www.food.com/recipe/orange-tomato-cucumber-salad-with-orange-and-maple-dressing-153387
orange,31494,Time Capsule,https://www.food.com/recipe/time-capsule-264439
orange,44004,Triple Orange Angel Food Cake,https://www.food.com/recipe/triple-orange-angel-food-cake-399401
orange,56515,Fruit Shake,https://www.food.com/recipe/fruit-shake-122127
orange,39619,Orange Tea Crush,https://www.food.com/recipe/orange-tea-crush-474369
orange,46626,Mango-Orange Drink,https://www.food.com/recipe/mango-orange-drink-35313
orange,27596,Orange Walnut  Coffee Cake With Orange Glaze,https://www.food.com/recipe/orange-walnut-coffee-cake-with-orange-glaze-158675
orange,28090,Whole Foods Orange Cashew Rice,https://www.food.com/recipe/whole-foods-orange-cashew-rice-117700
orange,39767,Orange Jell-O Salad,https://www.food.com/recipe/orange-jell-o-salad-471560
orange,7408,Iced Orange Coffee,https://www.food.com/recipe/iced-orange-coffee-89072
orange,24011,Orange Sherbet Salad,https://www.food.com/recipe/orange-sherbet-salad-53008
orange,49466,Carrot Orange Salad,https://www.food.com/recipe/carrot-orange-salad-298199
orange,32035,Orange Dream Cups (Oamc),https://www.food.com/recipe/orange-dream-cups-oamc-166847
orange,6850,Orange Ginger Float,https://www.food.com/recipe/orange-ginger-float-370865
orange,17618,Cranberry Blueberry Sauce,https://www.food.com/recipe/cranberry-blueberry-sauce-501732
orange,10246,Cranberry Orange Bread With Orange Butter Glaze,https://www.food.com/recipe/cranberry-orange-bread-with-orange-butter-glaze-198117
orange,12938,Refreshing Orange Dessert,https://www.food.com/recipe/refreshing-orange-dessert-13245
orange,24476,Orange and Green Apple Spa Water,https://www.food.com/recipe/orange-and-green-apple-spa-water-443231
orange,7825,Triple Orange Layer Trifle,https://www.food.com/recipe/triple-orange-layer-trifle-163459
orange,41211,Ginger Orange Cranberry Sauce,https://www.food.com/recipe/ginger-orange-cranberry-sauce-444747
orange,27502,Health-Nut Smoothie,https://www.food.com/recipe/health-nut-smoothie-167256
orange,54548,Orange Salad With Black Olives,https://www.food.com/recipe/orange-salad-with-black-olives-175714
orange,55683,Tropical Chocolate Orange Ice Milk,https://www.food.com/recipe/tropical-chocolate-orange-ice-milk-145423
orange,40223,Keepa Orange Jelly and Baskets,https://www.food.com/recipe/keepa-orange-jelly-and-baskets-463196
orange,40624,Mango Madras,https://www.food.com/recipe/mango-madras-454446
orange,11471,Orange Mexican Soda,https://www.food.com/recipe/orange-mexican-soda-422297
orange,4344,Brazilian Orange Salad,https://www.food.com/recipe/brazilian-orange-salad-456865
orange,46495,Orange-Applesauce Salad,https://www.food.com/recipe/orange-applesauce-salad-355490
orange,19647,Orange Rice,https://www.food.com/recipe/orange-rice-88741
orange,8247,Chilled Avocado Orange Soup,https://www.food.com/recipe/chilled-avocado-orange-soup-93690
orange,48160,Orange Fruit Cups,https://www.food.com/recipe/orange-fruit-cups-324285
orange,3371,Light Chocolate Fudge Orange Cream Pudding,https://www.food.com/recipe/light-chocolate-fudge-orange-cream-pudding-112192
orange,22510,Orange Sherbet Salad,https://www.food.com/recipe/orange-sherbet-salad-161667
orange,13406,Busy Day Salad,https://www.food.com/recipe/busy-day-salad-87147
orange,24431,Orange and Apricot Mousse,https://www.food.com/recipe/orange-and-apricot-mousse-448950
orange,28152,Orange Tapioca Salad II,https://www.food.com/recipe/orange-tapioca-salad-ii-110204
orange,8463,Orange Jello Salad,https://www.food.com/recipe/orange-jello-salad-461408
orange,30850,Orange Date Muffins,https://www.food.com/recipe/orange-date-muffins-39477
orange,26759,Mandarin Orange Salad,https://www.food.com/recipe/mandarin-orange-salad-234505
orange,32061,Pointsettia,https://www.food.com/recipe/pointsettia-161518
orange,45336,Cat Cora's Orange Fennel Marmalade,https://www.food.com/recipe/cat-coras-orange-fennel-marmalade-376563
orange,30799,Creamy Orange Sherbet Punch,https://www.food.com/recipe/creamy-orange-sherbet-punch-40608
orange,42586,Spiced Candied/Crystallized Orange Rind,https://www.food.com/recipe/spiced-candied-crystallized-orange-rind-422800
orange,52865,Banana-Orange Frosted,https://www.food.com/recipe/banana-orange-frosted-21822
orange,19315,Moroccan Orange Salad,https://www.food.com/recipe/moroccan-orange-salad-113740
orange,39741,Frosty Mandarin Dessert,https://www.food.com/recipe/frosty-mandarin-dessert-472556
orange,18640,Anti's,https://www.food.com/recipe/antis-286803
lettuce,34181,Wilted Lettuce Salad,https://www.food.com/recipe/wilted-lettuce-salad-99505
lettuce,4466,Avocado Salad Lettuce Wraps,https://www.food.com/recipe/avocado-salad-lettuce-wraps-327398
lettuce,50919,Lettuce and Banana Salad,https://www.food.com/recipe/lettuce-and-banana-salad-263910
lettuce,19674,Turkey  Butter and Lettuce Sandwich,https://www.food.com/recipe/turkey-butter-and-lettuce-sandwich-240402
lettuce,51941,Ham  Lettuce &amp; Vegemite Sandwich,https://www.food.com/recipe/ham-lettuce-vegemite-sandwich-240227
lettuce,54300,Lettuce Soup--Mexican Recipe,https://www.food.com/recipe/lettuce-soup-mexican-recipe-182296
lettuce,23904,Marinated Beet Salad,https://www.food.com/recipe/marinated-beet-salad-61387
lettuce,2483,Salata Marouli (Romaine Lettuce Salad),https://www.food.com/recipe/salata-marouli-romaine-lettuce-salad-10939
lettuce,9948,Pea and Lettuce Soup,https://www.food.com/recipe/pea-and-lettuce-soup-59656
lettuce,18328,My Mac’s House Salad,https://www.food.com/recipe/my-mac-s-house-salad-377908
lettuce,52395,Salad With Tomatoes and Lettuce,https://www.food.com/recipe/salad-with-tomatoes-and-lettuce-230139
lettuce,46805,Lettuce Salad Supreme,https://www.food.com/recipe/lettuce-salad-supreme-349999
lettuce,10453,Fruit &amp; Greens Salad,https://www.food.com/recipe/fruit-greens-salad-216999
lettuce,9315,Kamuela Tomato Salad,https://www.food.com/recipe/kamuela-tomato-salad-213991
lettuce,22467,Carrot Salad Roll Ups,https://www.food.com/recipe/carrot-salad-roll-ups-173550
lettuce,49598,Spicy Stir Fried Lettuce,https://www.food.com/recipe/spicy-stir-fried-lettuce-295361
lettuce,39927,And Another 1950s Picture Salad:  Easter Bunny Salad,https://www.food.com/recipe/and-another-1950s-picture-salad-easter-bunny-salad-468633
lettuce,46230,Peanut Butter  Lettuce and Tomato Sandwich,https://www.food.com/recipe/peanut-butter-lettuce-and-tomato-sandwich-360138
lettuce,12722,Summer Salad,https://www.food.com/recipe/summer-salad-183179
lettuce,41875,Asian Chicken Lettuce Wraps,https://www.food.com/recipe/asian-chicken-lettuce-wraps-434423
lettuce,30145,Cottage Salad,https://www.food.com/recipe/cottage-salad-30122
lettuce,49226,Mandarin Cottage Cheese Salad,https://www.food.com/recipe/mandarin-cottage-cheese-salad-30245
lettuce,29943,My Cream of Lettuce Soup,https://www.food.com/recipe/my-cream-of-lettuce-soup-179994
lettuce,24352,Tropical Fruit Salad Strata,https://www.food.com/recipe/tropical-fruit-salad-strata-458019
lettuce,48170,Fruit Strata Salad,https://www.food.com/recipe/fruit-strata-salad-323996
lettuce,6386,French-style Peas,https://www.food.com/recipe/french-style-peas-98532
lettuce,25408,Avocado-Olive Salad,https://www.food.com/recipe/avocado-olive-salad-35018
